Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
37840,lukas nelson and promise of the real,find yourself,2014,country,tick tock booty clock booty tick tock booty clock booty tick tock booty clock booty booty booty booty booty booty booty booty time time booty time time booty time time booty time time booty booty time booty time time booty time time booty time time booty booty booty time time booty time time booty time time booty time time booty booty time booty time time booty time time booty time time booty booty booty time tick tock booty clock booty tick tock booty clock booty tick tock booty clock booty booty booty booty booty booty booty booty time yeah want scare children want want scare anybody booty booty booty booty booty booty booty time time booty time time booty time time booty time time booty booty time booty time time booty time time booty time time booty booty booty time tick tock booty clock booty tick tock booty clock booty tick tock booty clock booty booty booty booty booty booty booty booty time time booty time time booty time time booty time time booty booty time booty time time booty time time booty time time booty booty booty booty,189,0.000666223,0.000666223,0.000666223,0.9120572002479204,0.01332445,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.013325878,0.000666223,0.000666223,night/time,0.085714286
37842,sturgill simpson,living the dream,2014,country,time time lord go motion mean end meet walk live dream anytime notion truth come bubble bittersweet point get outta live dream like make coffee cream need change string cause dirt hurt sing goddamn thing wait waitress come order tell special today star puddle spoon couldn boarder hop circle paper tell start today upstairs wear crook smile star chaos create say have little momma gonna away think overrate,68,0.001052632,0.001052632,0.3256262613087642,0.001052632,0.001052632,0.042393423,0.001052632,0.2413518569591123,0.001052632,0.038335153,0.2291856084005147,0.088083958,0.001052632,0.001052632,0.001052632,world/life,0.085714286
37844,cole swindell,dozen roses & a six-pack,2014,country,wanna body fell asleep party hand hold hair doubt start talk know need little room fine tomorrow emotion wanna feel thing feel feel feel emotion wanna feel thing feel feel feel feel wanna body fell asleep party hand hold hair doubt start talk know need little room fine tomorrow emotion wanna feel thing feel feel feel emotion wanna feel thing feel feel feel feel feel,65,0.000877193,0.000877193,0.046415833,0.000877193,0.000877193,0.03827347,0.070924269,0.1885581959396006,0.078941053,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.3325695061957242,feelings,0.085714286
37846,eric church,dark side,2014,country,hang corner mind string gallow wait cross line dangerous hell threat hell dark light slow whiskey cause come point tear wall joint wife know half stuff pray stay dark light blame rebel raisin blame south blame word mouth take start hammer drop want try stop thugs ugly mug deal drug make noise kill want touch little beg bullet thing dark come play,62,0.001074114,0.3151090034394149,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.3599353583177523,0.076155965,0.001074114,0.1865043387757815,0.001074114,violence,0.085714286
37849,brothers osborne,love the lonely out of you,2014,country,tell lonely pour lonely heartache drinkin feel thinkin lonely lips shoulder fingertips runnin hair like take heart forget baby lonely make leave past need mind wrap arm close eye baby hard leave lips shoulder fingertips runnin hair like take heart forget baby lonely lips shoulder fingertips runnin hair like take heart forget baby lonely,54,0.1181046990263503,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.1169369447487311,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.5098154341635636,0.001052632,sadness,0.085714286
37850,david nail,kiss you tonight,2014,country,catch wish whisper scar heart fade away feel miss throw away dream scene song sing lose yesterday try fight alright kiss tonight tomorrow morning light alright kiss tonight wonder think think step tear breath swear yeah try fight alright kiss tonight tomorrow morning light alright kiss tonight try fight alright kiss tonight tomorrow morning light alright kiss tonight alright kiss tonight kiss tonight kiss tonight,65,0.000797448,0.000797448,0.000797448,0.3330122655230075,0.017703754,0.000797448,0.1596561483724531,0.000797448,0.000797448,0.035419929,0.000797448,0.036951441,0.000797448,0.2645076721239681,0.028545179,night/time,0.085714286
37856,dan + shay,close your eyes,2014,country,monday mornin sheet parachute skin soft eye blue lightning strike rain fall fall worry away roll windows wrap stay lady lazy pillow slide little closer warm darling drown river catch wanna lose silhouette forget kiss lips outside baby close eye hold body like sweet sweet long hair curl toe pull close wanna know know baby fall safe arm cover windows hide dark lady lazy pillow slide little closer warm darling drown river catch wanna lose silhouette forget kiss lips outside baby close eye lady lazy pillow slide little closer warm darling drown river catch wanna lose silhouette forget kiss lips outside baby close eye gunna hold body like sweet sweet long hair curl toe,114,0.095520501,0.061846087,0.000572082,0.000572082,0.000572082,0.057336995,0.3334675350461116,0.000572082,0.000572082,0.014283609,0.000572082,0.000572082,0.000572082,0.1884590974860992,0.000572082,romantic,0.085714286
37857,jon pardi,write you a song,2014,country,girl gonna warn leave california thing morning band load gotta head reno hole know look good time memory bakersfield tonight write song hear radio baby know gonna miss away gonna hear song someday talk sweet thing backstage tennessee say want home couple things know come gotta road morning head long sunrise memory nashville tonight write song hear radio baby know gonna miss away gonna hear song someday swear time end goodbye write song hear radio baby know gonna miss away gonna hear song someday yeah gonna hear song someday write song yeah baby write song yeah gonna write yeah gonna write song girl somebody guitar,105,0.053416987,0.000531632,0.000531632,0.044072275,0.047060176,0.000531632,0.012707909,0.098781353,0.000531632,0.3847567857662122,0.073922105,0.000531632,0.000531632,0.050265534,0.059981661,music,0.085714286
37866,alan jackson,the one you're waiting on,2015,country,tall handsome miss minute go funny tell pretty hang moon wrong right wonder like wait cause seat try drink brush watch cable swirl glass table wonder long long work late wait glass cabernet minutes slip away time gonna check phone tell wouldn sit count time spend single moment wait glass cabernet boys turn away long turn phone look wait wait,60,0.000974659,0.000974659,0.000974659,0.3368209020196682,0.000974659,0.000974659,0.000974659,0.1506329544554768,0.000974659,0.000974659,0.4044977598389764,0.039294133,0.000974659,0.035328388,0.000974659,night/time,0.071428571
37873,mud digger,"mud digger mega remix (feat. lenny cooper, colt ford, moonshine bandits, demun jones, moccasin creek & cap bailey)",2015,country,long wait slowly drown darkest fear long near fit disappear want monsters monsters yeah monsters survive blame go fade away hard okay alive today alive alive alive survive survive survive alive alive alive survive survive survive want monsters monsters want yeah monsters want yeah blame yeah monsters,47,0.001349528,0.487107818,0.001349528,0.075091793,0.1166601419605747,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.1983332279934299,0.001349528,violence,0.071428571
37874,kip moore,lipstick,2015,country,nashville country nights detroit city light arizona california texas desert green blizzard indiana louisiana road feel smile girl wanna touch kiss lipstick bend road cold itchin kiss lipstick north south alabama dakota badlands heart heartland boston jersey york city spokane denver plain hill coastal maine road feel smile girl wanna touch kiss lipstick bend road cold itchin kiss lipstick peach beach million dot bring road feel smile girl wanna touch kiss lipstick bend road cold itchin kiss lipstick,78,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.3095203978300867,0.001169591,0.001169591,0.001169591,0.4259271254346023,0.001169591,0.001169591,0.001169591,0.055826469,romantic,0.071428571
37875,luke bryan,like we ain't ever,2015,country,yeah ice thousand beers twice tell bonfires face hundreds stand stage time watch friends time life spring time tonight gonna right like try night forever go lift feel good like know know better like time partied star make hangover time songs guitar pull baby closer pull baby closer spring time tonight gonna right right,54,0.047974088,0.080493945,0.034548889,0.3059264181846376,0.023882677,0.001096491,0.001096491,0.128181402,0.001096491,0.09638629,0.001096491,0.057273621,0.001096491,0.001096491,0.05853697,night/time,0.071428571
37879,cody jinks,what else is new,2015,country,caliornia rain texas cap north mother russia stay pissedoff yeah bomb throwin weight years gasoline scream yeah cost livin go go care right leave rest middle class mean break tellin tellin blue collar goin news hang situation problems facin great nation hell bringin news politicians know egos damn bout yeah pension tactics mention livin free tellin tellin blue collar goin news hang situation problems facin great nation hell bringin news tellin tellin blue collar goin news hang situation problems facin great nation hell bringin news,85,0.001169591,0.001169591,0.001169591,0.001169591,0.073921952,0.001169591,0.001169591,0.001169591,0.3245683197869341,0.1105307332636222,0.3401305709863275,0.001169591,0.1150645248048156,0.001169591,0.001169591,obscene,0.071428571
37882,jason isbell,the life you chose,2015,country,july night go coke mama read lonely swear run line live life choose live life choose take grow dose live know like think guess finish school lose finger faulty tool settle court fool probably know plenty leave getaway spend nights bluegrass state people stay late live life choose live life choose take grow dose live know like think guess invite throw life away victim nostalgia maybe tanqueray tonight realize backseat mean thing live life choose live life choose take grow dose live know like think guess,86,0.00075188,0.00075188,0.5122957955203336,0.067941371,0.00075188,0.016119669,0.00075188,0.2532041266139664,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.095393736,0.00075188,world/life,0.071428571
37886,alan jackson,"mexico, tequila and me",2015,country,alabama louisiana halfway bind orleans yeah lean roll levee try wanna look texas reckon finally ease check life border shoulder mexico tequila yeah mexico tequila tire ratrace tire sweet face sick suppose need little time vegetate mind escape reality mexico tequila right entirely unhappy cause life crappy wanna stop breather sip drift away mexico tequila yeah baby want hold boss want scold momma quit call bank want payments place feel free mexico tequila alabama louisiana halfway bind orleans yeah lean roll levee try wanna look texas reckon finally ease check life border shoulder mexico tequila yeah mexico tequila mexico tequila,100,0.019471799,0.00093985,0.097262227,0.054654032,0.12576898,0.023379636,0.038134715,0.00093985,0.1199441115573075,0.00093985,0.00093985,0.00093985,0.026125358,0.3084615815037802,0.00093985,sadness,0.071428571
37891,randy travis,"look heart, no hands",2015,country,remember feel rid mile tennis shoe handle bar pay mind pass cars doubt fear like chain string fence wall catch fall look heart hand take little time speed confidence strength need reach know felt doubt fear like chain string fence wall catch fall look heart hand smile touch feel wind chain string fence wall catch fall look heart hand look heart hand,62,0.000993049,0.1426015780964432,0.000993049,0.000993049,0.000993049,0.000993049,0.054984384,0.000993049,0.000993049,0.000993049,0.2313784530852749,0.000993049,0.065485319,0.3760710648948785,0.000993049,sadness,0.071428571
37892,colt ford,huntin' the world,2015,country,world southern style good boys white tail monster bear country boys makin noise turkey pronghorn time bow gun havin huntin everybody come gather round southern boys better bring kid gotta teach cause future gotta reach come bring friends like stone cold come grin right best poor staff come gentry wooley better beatty world record understand zipadelli come huntin world southern style good boys white tail monster bear country boys makin noise turkey pronghorn time bow gun havin huntin lock load thang huntin world kinds game bear boars bird buck southern boys camo truck worldwide outdoor channel tune bring friend huntin baby grit gravy come southern style drink sweet tree drop point quarter mile bass fishin huntin turkey shootin game runnin boggin camoflagin puttin watch huntin world better somebody know world southern style good boys white tail monster bear country boys makin noise turkey pronghorn time bow gun havin huntin,149,0.053078741,0.000611995,0.1350232426757418,0.000611995,0.000611995,0.000611995,0.000611995,0.000611995,0.3196560051454637,0.046290326,0.3179272548232583,0.000611995,0.086544267,0.000611995,0.034136222,obscene,0.071428571
37917,chris young,alone tonight,2015,country,treat right spend time play heart like game real good reason know wanna hold close pick piece tonight sit home tonight wait midnight drink tell want tonight lose tonight till care right tonight wanna face whisper gonna little things want hear tonight sit home tonight wait midnight drink tell want tonight lose tonight till care right tonight tonight tonight want tonight girl tonight sit home tonight wait midnight drink tell want tonight lose tonight till care right tonight tonight,79,0.000657895,0.000657895,0.000657895,0.3833796226260546,0.000657895,0.000657895,0.05117122,0.1382305343487276,0.000657895,0.045303208,0.190578943,0.000657895,0.000657895,0.000657895,0.013748075,night/time,0.071428571
37927,brantley gilbert,just as i am,2015,country,say come skin bone smell like sure want grab bottle ashamed pray bring burden yeah prodigal return know know gonna drive steel horse altar hand tank pray lord offer try bottle body burden blood pour offer strength pick stand know folks understand talk pour best friend damn sound gotta lord try forget pride need help gonna drive steel horse altar hand tank pray lord offer try bottle body burden blood pour offer strength pick stand whoa river tear whiskey blood spill war wag thousand lose heart break memories scar heart skin wear raise brand face world say come skin bone break heart keep word stand bear,106,0.000604961,0.3070778315255321,0.028942004,0.000604961,0.035226642,0.06872966,0.000604961,0.079643136,0.000604961,0.000604961,0.2815744715268286,0.000604961,0.000604961,0.1232770982129917,0.000604961,violence,0.071428571
37931,william clark green,sympathy,2015,country,know feel stand wrong goodbye slam door yeah shoe sympathy break ache heart cause kinda nice fall apart shed tear sympathy scream cry kick door scene away lose sleep deep sympathy break ache heart cause kinda nice fall apart shed tear sympathy yeah sympathy sympathy break ache heart cause kinda nice fall apart sympathy break ache heart cause kinda nice fall apart shed tear sympathy yeah sympathy know feel,69,0.000993049,0.000993049,0.000993049,0.000993049,0.0638283,0.000993049,0.020922118,0.000993049,0.045883299,0.000993049,0.000993049,0.000993049,0.000993049,0.6211433220206302,0.000993049,sadness,0.071428571
37950,brantley gilbert,i'm gone,2015,country,suitcase door note say goodbye motor run idle drive look proof lose wait afraid go leave go go know girl know hold go go go go hear echo see ghost dust hasn settle road go long go go know girl know hold go go go go yeah time listen word go girl go go go know girl know hold go go go go go yeah go girl go,68,0.000835422,0.055460908,0.000835422,0.043098002,0.035185475,0.000835422,0.067130959,0.1951037747530239,0.000835422,0.000835422,0.1018503688131224,0.000835422,0.000835422,0.000835422,0.3923188813217851,feelings,0.071428571
37952,maddie & tae,your side of town,2015,country,better stay stay break time gonna hear better stay stay want headlights road door heart close hear train run track close notrespass sign county line read better pretend barbwire fence barricade stay stay stay stomp ground stay time time apologies biography time time apologies place baby screw notrespass sign county line read better pretend barbwire fence barricade stay stay stay stomp ground stay want headlights road door heart close hear train run track close notrespass sign county line read better pretend barbwire fence barricade stay stay stay stomp ground stay stay stay stay stay stomp ground stay,97,0.016286468,0.000762777,0.000762777,0.4270043545677597,0.000762777,0.000762777,0.000762777,0.2096522539479364,0.000762777,0.000762777,0.052121905,0.000762777,0.000762777,0.1679543986339983,0.000762777,night/time,0.071428571
37953,aaron watson,blame it on those baby blues,2015,country,givin hand thigh swervin place wantin needin reason speedin know blame break blame baby blue lookin like blame slow dancin county road romancin blame moonlight shinin bright tailgate kind summer night blame lovin true girl blame smile whisper touch blame lips kissin blame baby blue blame lovin yeah go sleepy little turn world country song good long look mirror couldn clearer turn radio rain shine time heart soul lookin eye time sunrise come shinin bedroom window matter girl blame lovin blame baby blue lookin like,85,0.1080057761898143,0.000762777,0.000762777,0.046981222,0.015872053,0.01387396,0.049722306,0.000762777,0.060349701,0.1035789312489945,0.062526346,0.1096800609301399,0.000762777,0.3018218257893525,0.018400018,sadness,0.071428571
37958,tim mcgraw,here tonight,2015,country,ramblin boot string loose afraid takin flight right tonight woah greener grass road million place leave brighter moon bigger right tonight woah somethin wine somethin feelin packin leavin time right tonight woah yeah outer bank coeur pontchartrain colorado high right tonight woah somethin wine somethin feelin packin leavin time right tonight woah woah woah yeah woah better place stand tear tomorrow plan live time live right tonight somethin wine somethin feelin like packin leavin time wine feel like pack leave time right tonight woah woah woah yeah woah haha stop,90,0.000862813,0.000862813,0.057124726,0.3428015954880961,0.054048054,0.000862813,0.000862813,0.000862813,0.2512110738308376,0.000862813,0.2141918080194527,0.024446987,0.000862813,0.045822001,0.000862813,night/time,0.071428571
37969,corey smith,bend,2015,country,head like brick dead ways stick stone couldn lead horse water hear want think momma say damn like father time stone rest weary wishful think home start life long fight learn bend short short fuse better think right swear face like lie truth afraid time stone rest weary wishful think home start life long fight learn bend learn bend brother brother brother strong need help live denial time stone late change think fall knees bear life long fight learn bend learn bend brother brother good brother brother good,88,0.000649773,0.35659845,0.2338729696923644,0.08408232,0.000649773,0.1318428268191429,0.000649773,0.1331874472515436,0.000649773,0.000649773,0.000649773,0.000649773,0.023125161,0.000649773,0.029493554,violence,0.071428571
37972,"hank williams, jr.",are you ready for the country,2015,country,slip asliding play dominoes leftin arightin crime know gotta tell story time ready country ready ready country sight ready country better ready talkin preacher say atalkin pushers sellin highs gotta tell story know reason ready country ready better ready country sight ready country ready bocephus chief ready country ready yeah ready ready ready country ready better ready ready country ready ready whoo ready country ready country ready ready ready country ready country ready country ready country ready country ready ready country ready country ready country ready ready ready country ready better ready,92,0.000657895,0.000657895,0.000657895,0.5142182895516473,0.015363148,0.000657895,0.000657895,0.078430675,0.078577284,0.000657895,0.2927631594853216,0.000657895,0.000657895,0.000657895,0.000657895,night/time,0.071428571
37973,william clark green,sticks and stones,2015,country,goin light burn yeah everybody somethin bout little subject single momma teach better checkin gonna pack bag load truck hang phone tell baby comin home gonna listen bitch moan nothin stick stone yeah believe wanna believe think know know yeah want blame tell curse beggin second think damn load truck hang phone tell baby comin home gonna listen bitch moan nothin stick stone load truck hang phone tell baby comin home gonna listen bitch moan nothin stick stone load truck hang phone tell baby comin home gonna listen bitch moan nothin stick stone nothin stick stone nothin stick stone,99,0.061409509,0.000584795,0.000584795,0.000584795,0.042787917,0.000584795,0.000584795,0.1240294629306228,0.3915349141350154,0.000584795,0.2340929349746608,0.0160323,0.000584795,0.000584795,0.000584795,obscene,0.071428571
37980,willie nelson,missing ol' johnny cash,2015,country,cash tennessee know invent sound hook add tennessee black long lean billboard chart teenage queen television best see chickaboom splash miss cash cash friend know mighty long time share stage break heart cash thousand lovin life greatest treat fan like rappin talkin trash miss cash cash wear black attire fell ring come swing like name marry fire write songs deep stage crook grin highwaymen record smash miss cash cash walk line cash time sing folsom prison blue know good pay dues true dress black love folks love carry pills paper sack care stash missin cash true maddox people roast dog limousine cream stick know say curtain english hotel room warm hand know cash yeah know things cash sure talk check ask say shit time take casket hotel room call room service think pretty funny cash thousand lovin life greatest treat fan like rappin talkin trash miss cash,147,0.032425754,0.000521105,0.035569114,0.000521105,0.010692344,0.000521105,0.075929722,0.1452290360672692,0.3537915095984963,0.083856407,0.2292368059447042,0.000521105,0.000521105,0.000521105,0.028058261,obscene,0.071428571
37985,maddie & tae,downside of growing up,2015,country,pack bag dream bout leave long start cram truck yeah downside grow fix brand place break unstuck yeah downside grow alright road gotta goin gonna twist gonna turn gonna learn life downside grow start single long leave stand cloud dust yeah downside grow alright road gotta goin gonna twist gonna turn gonna learn life downside grow know feel yeah understand cause alright yeah know road gotta goin gonna twist gonna turn gonna learn life downside grow life downside grow yeah,80,0.00075188,0.00075188,0.3252924077471995,0.00075188,0.1531543791737568,0.00075188,0.00075188,0.00075188,0.1996828022526498,0.00075188,0.1025992233037172,0.07103038,0.00075188,0.00075188,0.00075188,world/life,0.071428571
37987,hunter hayes,where it all begins (feat. lady antebellum),2015,country,know like know gotta lose scar dark scar light knock learn fight imagine dream scar spend tomorrow look yesterday time moments live fall begin hurt learn begin begin momma child life little down worry bout cause keep score yeah hardest days fall begin hurt learn begin begin start beautiful thing pain fall begin begin hurt learn begin begin hurt begin begin,61,0.00093985,0.052958398,0.4026992805926542,0.00093985,0.024711993,0.04284383,0.00093985,0.00093985,0.048419668,0.00093985,0.00093985,0.04754293,0.00093985,0.3292128169407039,0.00093985,world/life,0.071428571
37993,kip moore,come and get it,2015,country,fever run high need lover right tonight picture head lipstick tonight tonight girl matter stand right come baby girl matter stand right come tonight engine rev high girl beggin tonight tonight girl matter stand right come baby girl matter stand right come tonight heart gotta steal come heart gotta steal come tonight girl matter stand right girl matter stand right come heart gotta steal come heart gotta steal come tonight oooh oooh tonight,73,0.1691360197996022,0.099719179,0.000785546,0.3304787501260695,0.000785546,0.000785546,0.019415611,0.000785546,0.000785546,0.000785546,0.000785546,0.033134377,0.000785546,0.1417219240629817,0.000785546,night/time,0.071428571
38005,mud digger,"backroads life (feat. charlie farley, demun jones & the lacs)",2015,country,little black spot today thing yesterday black catch high tree flag pole wind stop stand inside pour rain world turn circle run round brain think reign destiny pain little black spot today soul thing yesterday soul black catch high tree soul flag pole wind stop soul stand inside pour rain world turn circle run round brain think reign destiny pain fossil trap high wall soul dead freeze waterfall soul blue whale beach springtide soul butterfly trap spider soul stand inside pour rain world turn circle run round brain think reign destiny pain throne eye tear blind look doubt sleep golden skeleton choke crust bread pain tear huntsman pack soul black wing gull break soul little black spot today shit yesterday stand inside pour rain world turn circle run round brain think reign destiny pain pain pain pain pain pain pain pain pain pain,143,0.000453721,0.3001742235793718,0.1012790934131298,0.000453721,0.000453721,0.03030796,0.000453721,0.000453721,0.025665336,0.000453721,0.094321644,0.1418604406359735,0.000453721,0.1664091213605779,0.000453721,violence,0.071428571
38006,cam,my mistake,2015,country,heartache wait sweet talk dream end lonely nights handsome breakup go morning light mistake night night night night locals tourists drunks hopeful pray tonight better rest think movie star shoot world come baby think dance heartache wait sweet talk dream end lonely nights handsome breakup go morning light mistake night night night night tell stories younger frame name etch booth let shoulder lean cloud cigarette smoke lose track time purpose tomorrow gonna long feel spin alcohol freedom debate heartache wait sweet talk dream end lonely nights handsome breakup go morning light mistake night night night night shut mind walk kinda life heartache wait sweet talk dream end lonely nights handsome breakup go morning light mistake night ohohohoh mistake night,119,0.014280453,0.000565931,0.097400843,0.32628454,0.000565931,0.000565931,0.070612069,0.1354503797818499,0.061463671,0.000565931,0.000565931,0.1957306697312442,0.014724074,0.000565931,0.067476933,night/time,0.071428571
38018,zac brown band,tomorrow never comes,2015,country,climb search answer lose breath fall learn let learn let try open eye world pass get lose twist turn find question inside burn find question inside burn gonna live like tomorrow come sight tonight black better hold tight know go live like tomorrow come look kind sign try hold race time bend beauty life mystery beauty life mystery gonna live like tomorrow come sight tonight black better hold tight know go live like tomorrow come sight tonight black,78,0.000701754,0.2323599273373965,0.4044405955663424,0.097380028,0.000701754,0.000701754,0.057432126,0.000701754,0.000701754,0.000701754,0.000701754,0.087611244,0.000701754,0.000701754,0.000701755,world/life,0.071428571
38021,jake owen,real life,2015,country,grow real prom queen plastic crown drive cause wasn shit know real break daddy roll real smoke drink real coke neighbor pool green grass tree like real life real world talkin model real girls real real high good baby alright real life dive real band play loud real real bore dance stay late waffle house real food waitress real rude real problems live real life real world talkin model real girls real real high good baby alright real life yeah lovin real life real real hurt fall real hard shake dirt pray deal guess real real real high good baby alright real life fairy tale real life,107,0.047655732,0.000578369,0.1370817111704731,0.000578369,0.012606523,0.01230885,0.000578369,0.000578369,0.2069443722304609,0.000578369,0.1071136934266577,0.034064866,0.000578369,0.023774304,0.3434145141641456,feelings,0.071428571
38024,cody jinks,cast no stones,2015,country,cast stone build wall tell truth truth come walk narrow line till cast stone give right tell business good mind bible drag world hell waste time talk read good book everyday like like stop pray hurt somebody cast stone give right tell business good mind bible drag world hell waste time cast stone give right tell business good mind bible drag world hell waste time prayer brother line,68,0.000877193,0.3429270989385893,0.1226225617829236,0.2066304173500195,0.000877193,0.081866966,0.000877193,0.1267243896934123,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.090945103,violence,0.071428571
38026,chris stapleton,sometimes i cry,2015,country,days walk like alright pretend wear smile face pain come eye everybody keep tell cause single night go,18,0.055925166,0.002770083,0.081925696,0.06444737,0.059581131,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.3314070818433886,0.034311306,sadness,0.071428571
38027,kacey musgraves,late to the party,2015,country,blow phone ask roll pick shoe late party late party time everybody drink chair table band unplug gonna look real good gonna look real rude sorry sorry late party need confetti fall groove need crowd party world cause late party late party promise right fake couple conversations necessary round kinda things turn leave want come late party need confetti fall groove need crowd party world cause late party late party late party need confetti fall groove need crowd party world cause late party late party late party late party,89,0.000666223,0.000666223,0.074380343,0.1896227995061703,0.072101092,0.000666223,0.000666223,0.000666223,0.4638664745400158,0.000666223,0.09054823,0.000666223,0.000666223,0.061248408,0.000666223,obscene,0.071428571
38029,tyler farr,better in boots,2015,country,yeah know tight dress slippin turn girl know tear better boot gotta worry bout gettin dirty want baby luccheses know want cause moon friday night girl hook nothin look better boot fair girl fair take lettin hair drive wild like know work time better boot gotta worry bout gettin dirty want baby luccheses know want cause moon friday night girl hook nothin look better boot gotta worry bout gettin dirty want baby luccheses know want cause moon friday night girl hook nothin look better boot girl hook nothin look better boot,91,0.05199604,0.000657895,0.000657895,0.000657895,0.014861672,0.060180566,0.000657895,0.000657895,0.3645055561379872,0.000657895,0.1567360607982002,0.079817294,0.000657895,0.012371485,0.000657895,obscene,0.071428571
38030,a thousand horses,smoke,2015,country,come roll right tongue easy damn thing want start drink breathe breathe pick smoke pull nice slow habit blow ring heart steal watch sway kill know stop start smoke float like downtown ballroom go great cold beer shoot whiskey hand lips good get smoke pull nice slow habit blow ring heart steal watch sway kill know stop start smoke night burn home smell sweet perfume clothe like smoke like smoke smoke pull nice slow habit blow ring heart steal watch sway kill know stop start smoke smoke night burn home smell sweet perfume clothe smoke smoke,96,0.000604961,0.1309729430625876,0.000604961,0.000604961,0.000604961,0.000604961,0.059734127,0.000604961,0.3663532532827106,0.000604961,0.3310452713621652,0.000604961,0.000604961,0.036609065,0.000604961,obscene,0.071428571
38034,luke bryan,games,2015,country,know like call like dance look hold hop kiss tell miss game play straight mean line cross place yeah tell win lose somebody tell come tell gonna stop play game surprise like know party sure get somebody mistake leave place gotta bring baby gotta like game play straight mean line cross place yeah tell win lose somebody tell come tell gonna stop play game breakup makeuphot cold thing dizzy want somebody gonna kill baby tell suppose game play straight mean line cross place yeah tell win lose somebody tell come tell gonna stop play game game,96,0.049460741,0.097810121,0.000578369,0.000578369,0.035614862,0.000578369,0.01978643,0.2815852163715031,0.328825043,0.000578369,0.000578369,0.000578369,0.000578369,0.000578369,0.067181815,obscene,0.071428571
38040,zac brown band,heavy is the head,2015,country,heavy head wear crown heavy head wear crown black drink water try cool tongue like find peace work night fall smoke water darkness close cold white hand deep drown sin life long expedition second guess decisions try miss page fill cry arm kiss ring stand grind wall come heavy head wear crown heavy head wear crown blood altar queen head ghost shake rattle chain long dead soul know trouble high throne love judge bear weight life long expedition second guess decisions try miss page fill cry arm kiss ring stand grind yeah wall come heavy head wear crown heavy head wear crown heavy head wear crown,106,0.000604961,0.5211973449237081,0.000604961,0.033173053,0.012566128,0.046843271,0.1025469954277002,0.000604961,0.000604961,0.000604961,0.1966374996571716,0.000604961,0.056731458,0.000604961,0.000604961,violence,0.071428571
38044,maddie & tae,shut up and fish,2015,country,whew alright pull corvette short white vneck say know dress city head spot lake couple zebcos bait tell pretty fast bass mind fishin wishin kissin gettin madder hornet coke gettin closer slidin crowdin castin shoulder reachin hold reelin hand sayin pretty sayin better say yeah shut fish shut fish little calm go right push luck line wasn want throw fishin wishin kissin gettin madder hornet coke gettin closer slidin crowdin castin shoulder reachin hold reelin hand say pretty sayin better say yeah shut fish shut fish come finally give cold shower lake fishin wishin kissin gettin madder hornet coke gettin closer slidin playin captain casanova reachin hold reelin hand say pretty sayin better say yeah shut fish little push cause couldn shut fish shut fish,125,0.000634115,0.000634116,0.000634115,0.068561787,0.046346379,0.000634116,0.048447134,0.000634115,0.31476517,0.000634115,0.4929972223209307,0.000634115,0.000634115,0.000634115,0.000634115,obscene,0.071428571
38046,kacey musgraves,high time,2015,country,high time slow roll grass grow lean fine time high time miss root get flash need thousanddollar suit trash gotta feel lonely gonna turn phone start catch high time slow roll grass grow lean fine time high time wrong wanna feel alright tomorrow come crash tonight high time slow roll grass grow lean fine time high time gonna high time,60,0.000923361,0.000923361,0.000923361,0.3618158097493482,0.020328697,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.097365354,0.2834477195677091,0.000923361,0.000923361,0.047853557,night/time,0.071428571
38050,zac brown band,remedy,2015,country,look sound make heart sing look make church bell ring look fame bring music life preach golden rule buddha teach gandhi say make world blind little understand break chain hand medication remedy pray stronger wiser know amen amen amen think leave look truth believe need heart guide music life say wise heaven know find make wind road hold yeah leave rest music life pray stronger wiser know remedy world life gift treasure happiness measure remedy remedy forgive religion open heart listen remedy pray stronger wiser know amen amen amen amen amen,91,0.000877193,0.000877193,0.3747330201265289,0.000877193,0.025775974,0.038800626,0.000877193,0.1548785508778544,0.000877193,0.1612967884535865,0.000877193,0.000877193,0.047906303,0.1311099501776946,0.000877193,world/life,0.071428571
