,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,age,genre_blues,genre_country,genre_hip hop,genre_jazz,genre_pop,genre_reggae,genre_rock
17099,0.003759398,0.003759398,0.003759399,0.003759399,0.003759398,0.003759398,0.9323308261386188,0.003759399,0.003759398,0.003759399,0.003759398,0.003759399,0.003759398,0.003759399,0.003759398,1.0,0,0,0,1,0,0,0
17100,0.003095975,0.003095975,0.678303856,0.003095975,0.003095975,0.003095975,0.003095976,0.003095975,0.003095975,0.003095975,0.003095975,0.1908169925234124,0.081343546,0.003095976,0.003095975,1.0,0,0,0,1,0,0,0
17101,0.00093985,0.3300063244513794,0.1424388031477984,0.00093985,0.00093985,0.00093985,0.00093985,0.2589706119521109,0.00093985,0.00093985,0.1845393562851512,0.00093985,0.052788365,0.00093985,0.00093985,1.0,0,0,0,1,0,0,0
17102,0.002024292,0.002024292,0.002024292,0.002024292,0.002024291,0.002024292,0.002024292,0.002024292,0.002024292,0.7166941773398079,0.002024292,0.002024292,0.002024292,0.073479107,0.002024292,1.0,0,0,0,1,0,0,0
17103,0.001315789,0.448888515,0.00131579,0.00131579,0.001315789,0.043817512,0.00131579,0.00131579,0.00131579,0.00131579,0.2022760102968325,0.00131579,0.001315789,0.2852811205905142,0.001315789,1.0,0,0,0,1,0,0,0
17104,0.003759399,0.003759399,0.2491776764333119,0.003759399,0.003759398,0.003759399,0.3756278694037832,0.003759399,0.003759399,0.083301157,0.003759399,0.2355023172554212,0.003759399,0.003759399,0.003759399,1.0,0,0,0,1,0,0,0
17105,0.001422475,0.001422475,0.001422475,0.2856123601441789,0.001422475,0.057105484,0.3421762212576653,0.2571873006406946,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,1.0,0,0,0,1,0,0,0
17106,0.061140015,0.096754423,0.083148215,0.088665404,0.022474451,0.001119821,0.001119821,0.001119821,0.001119821,0.3153413868247035,0.001119821,0.001119821,0.001119821,0.001119821,0.048613422,1.0,0,0,0,1,0,0,0
17107,0.001119821,0.001119821,0.11175998,0.001119821,0.001119821,0.001119821,0.1171249377183042,0.2181993342893545,0.4088012231442966,0.048070418,0.001119821,0.042041987,0.001119821,0.001119821,0.001119821,1.0,0,0,0,1,0,0,0
17108,0.095929605,0.000862813,0.000862813,0.063689704,0.000862813,0.000862813,0.080824431,0.000862813,0.000862813,0.4162614266408152,0.1804161297600302,0.076817716,0.000862813,0.075707234,0.000862813,0.9857142857142858,0,0,0,1,0,0,0
17109,0.065527181,0.000711238,0.000711238,0.000711238,0.000711238,0.013353179,0.037213054,0.1858726953848374,0.1170890215687505,0.4164831157487575,0.051275974,0.000711238,0.019615276,0.000711238,0.000711238,0.9857142857142858,0,0,0,1,0,0,0
17110,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.3195574234151188,0.3566472921447514,0.001422475,0.162960554,0.001422475,0.001422475,0.001422475,0.001422475,0.056775546,0.9857142857142858,0,0,0,1,0,0,0
17111,0.075250786,0.001814882,0.001814882,0.001814882,0.001814882,0.039535367,0.001814882,0.001814882,0.001814882,0.3105278427452986,0.001814882,0.1169735712367905,0.3619259927537211,0.072192973,0.001814882,0.9857142857142858,0,0,0,1,0,0,0
17112,0.003095975,0.003095975,0.003095976,0.003095975,0.003095976,0.003095975,0.1068517045824521,0.2825964503548084,0.003095975,0.003095975,0.003095975,0.003095975,0.062592308,0.4348716285538876,0.003095975,0.9857142857142858,0,0,0,1,0,0,0
17113,0.000822368,0.000822368,0.000822368,0.057997222,0.000822368,0.000822368,0.000822368,0.09562248,0.748351664,0.000822368,0.000822368,0.000822368,0.000822368,0.000822368,0.051362973,0.9857142857142858,0,0,0,1,0,0,0
17114,0.081727929,0.001031992,0.001031992,0.034752332,0.021265126,0.001031992,0.047602454,0.084740971,0.001031992,0.3646932397015839,0.001031992,0.1938115701727483,0.001031992,0.043501087,0.035310189,0.9857142857142858,0,0,0,1,0,0,0
17115,0.001949318,0.1078854510381733,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.2494143086982923,0.001949318,0.3591968444661214,0.001949318,0.073200562,0.1123342928026293,0.072627409,0.001949318,0.9857142857142858,0,0,0,1,0,0,0
17116,0.003095975,0.003095976,0.1984014449577611,0.003095975,0.003095975,0.003095975,0.5043464657150145,0.003095976,0.003095975,0.003095975,0.003095975,0.003095975,0.061919505,0.1888929544652184,0.003095975,0.9857142857142858,0,0,0,1,0,0,0
17117,0.001315789,0.00131579,0.00131579,0.1033757845643272,0.001315789,0.001315789,0.034252665,0.00131579,0.2952057856468237,0.00131579,0.00131579,0.00131579,0.00131579,0.4300092055795515,0.049191123,0.9857142857142858,0,0,0,1,0,0,0
17118,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.4554387292796703,0.001349528,0.3150811749104446,0.001349528,0.2078876528883967,0.001349528,0.9857142857142858,0,0,0,1,0,0,0
17119,0.002024292,0.002024292,0.3910028900584205,0.088452736,0.069328304,0.002024291,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.3609659426022382,0.061910047,0.002024292,0.002024292,0.9857142857142858,0,0,0,1,0,0,0
17120,0.050398171,0.001814882,0.001814882,0.001814882,0.001814882,0.046152066,0.1801226847537348,0.001814882,0.001814882,0.4548037828918115,0.001814882,0.041639947,0.001814882,0.067673241,0.1374315217017601,0.9857142857142858,0,0,0,1,0,0,0
17121,0.001349528,0.001349528,0.001349528,0.045674182,0.001349528,0.001349528,0.031728282,0.001349528,0.001349528,0.3750054174000377,0.2398891728226536,0.001349528,0.001349528,0.2565154061797752,0.001349528,0.9857142857142858,0,0,0,1,0,0,0
17122,0.000526316,0.064456962,0.094513239,0.000526316,0.000526316,0.000526316,0.000526316,0.1709069502274101,0.5487635327479095,0.018796241,0.000526316,0.000526316,0.000526316,0.074832408,0.000526316,0.9857142857142858,0,0,0,1,0,0,0
17123,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.2952402565617041,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.405230618,0.003508772,0.9857142857142858,0,0,0,1,0,0,0
17124,0.002192982,0.002192983,0.17000581,0.002192982,0.002192982,0.1573194844437949,0.082797075,0.1634877282886829,0.002192982,0.3093035790863788,0.002192983,0.002192983,0.002192983,0.002192983,0.046835469,0.9857142857142858,0,0,0,1,0,0,0
17125,0.001349528,0.001349528,0.1347475247856461,0.097490365,0.001349528,0.001349528,0.001349528,0.4021651874028252,0.001349528,0.027853217,0.001349528,0.001349528,0.001349528,0.3188503184354073,0.001349528,0.9857142857142858,0,0,0,1,0,0,0
17126,0.2736834663455846,0.1506351532837612,0.001644737,0.001644737,0.001644737,0.001644737,0.095394737,0.001644737,0.001644737,0.3902495646790149,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.9857142857142858,0,0,0,1,0,0,0
17127,0.019486753,0.079959411,0.083773763,0.000892061,0.000892061,0.000892061,0.034545081,0.3079002198826374,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.029456922,0.4341731213374568,0.9857142857142858,0,0,0,1,0,0,0
17128,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.3240094717572959,0.001283697,0.001283697,0.1519697378052137,0.001283697,0.2196338256362339,0.001283697,0.2306322787562929,0.001283697,0.9857142857142858,0,0,0,1,0,0,0
17129,0.001031992,0.001031992,0.1256585164238718,0.001031992,0.001031992,0.1531557693240798,0.022053021,0.1771695444556165,0.4733445728054302,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.001031992,0.9857142857142858,0,0,0,1,0,0,0
17130,0.016473445,0.084785806,0.1148263915641287,0.02359292,0.011771,0.044574144,0.000461681,0.2655379222620024,0.3380761811964441,0.018999267,0.000461681,0.000461681,0.054002274,0.000461681,0.000461681,0.9857142857142858,0,0,0,1,0,0,0
17131,0.000701754,0.000701754,0.1621470010483176,0.000701754,0.091879942,0.000701754,0.000701754,0.1412874242079761,0.000701754,0.000701754,0.036692239,0.066456,0.000701755,0.4924145857017976,0.000701754,0.9857142857142858,0,0,0,1,0,0,0
17132,0.002024291,0.002024292,0.002024292,0.1550849695768344,0.002024291,0.002024291,0.30174669,0.002024292,0.002024292,0.061832339,0.002024292,0.1455502109614185,0.002024291,0.002024292,0.067860608,0.9857142857142858,0,0,0,1,0,0,0
17133,0.001074114,0.1196056393492046,0.088587118,0.4509767892540029,0.079772175,0.053526815,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.06812443,0.001074114,0.077238841,0.029687298,0.9857142857142858,0,0,0,1,0,0,0
17134,0.002192982,0.002192983,0.002192982,0.002192982,0.002192982,0.002192982,0.002192983,0.1524771325403777,0.002192983,0.3217336304484597,0.002192983,0.002192983,0.002192983,0.377041422,0.1158530771736079,0.9714285714285714,0,0,0,1,0,0,0
17135,0.00228833,0.00228833,0.2082705653687372,0.4747688332675943,0.00228833,0.00228833,0.052137094,0.00228833,0.00228833,0.054146327,0.00228833,0.00228833,0.00228833,0.00228833,0.091572955,0.9714285714285714,0,0,0,1,0,0,0
17136,0.1039570771220976,0.001754386,0.001754386,0.3644612980003025,0.001754386,0.001754386,0.2149724640253246,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.2902933709303392,0.001754386,0.9714285714285714,0,0,0,1,0,0,0
17137,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.01614907,0.3149335710432507,0.1559702283307061,0.1608154151389725,0.1390236248868958,0.000730994,0.049574123,0.000730994,0.154762037,0.000730994,0.9714285714285714,0,0,0,1,0,0,0
17138,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.1170241521999393,0.1264522830303515,0.001697793,0.3283211322160121,0.001697793,0.2901767295481687,0.001697793,0.1142566022741084,0.001697793,0.9714285714285714,0,0,0,1,0,0,0
17139,0.00228833,0.00228833,0.1858681905982677,0.00228833,0.00228833,0.00228833,0.3048017211931041,0.00228833,0.00228833,0.00228833,0.050281767,0.4247233773263094,0.00228833,0.00228833,0.00228833,0.9714285714285714,0,0,0,1,0,0,0
17140,0.002192982,0.002192983,0.002192983,0.002192983,0.002192982,0.002192983,0.055930491,0.3933920757059522,0.002192983,0.002192982,0.002192983,0.083299395,0.094066327,0.3426099558856826,0.002192982,0.9714285714285714,0,0,0,1,0,0,0
17141,0.001119821,0.1100930790019766,0.001119821,0.05785848,0.001119821,0.001119821,0.022365658,0.1444197827168002,0.001119821,0.075674569,0.001119821,0.001119821,0.067958365,0.5081922156105728,0.001119821,0.9714285714285714,0,0,0,1,0,0,0
17142,0.057890805,0.001594896,0.074039463,0.001594896,0.001594896,0.001594896,0.8425513907120453,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.9714285714285714,0,0,0,1,0,0,0
17143,0.001697793,0.3671331462792382,0.001697793,0.001697793,0.001697793,0.001697793,0.1273628867350167,0.001697793,0.001697793,0.001697793,0.001697793,0.163774759,0.001697793,0.001697793,0.001697793,0.9714285714285714,0,0,0,1,0,0,0
17144,0.006578947,0.006578947,0.006578949,0.006578947,0.006578947,0.006578947,0.006578948,0.006578947,0.006578947,0.4425591140758212,0.006578947,0.4455987775931547,0.006578948,0.006578947,0.006578947,0.9714285714285714,0,0,0,1,0,0,0
17145,0.002506266,0.002506266,0.2292957634673436,0.09100426,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.3126223007880421,0.002506266,0.002506266,0.1063415089818734,0.002506266,0.1304103515721042,0.9714285714285714,0,0,0,1,0,0,0
17146,0.001594896,0.001594896,0.068366205,0.001594896,0.001594896,0.001594897,0.075141361,0.045580212,0.001594896,0.001594896,0.001594896,0.1444119577820494,0.001594897,0.5943428852692628,0.001594897,0.9714285714285714,0,0,0,1,0,0,0
17147,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.2270827317697726,0.001644737,0.001644737,0.3716836616106498,0.001644737,0.001644737,0.001644737,0.3749178162057036,0.001644737,0.9714285714285714,0,0,0,1,0,0,0
17148,0.00074129,0.3641294554107076,0.1807128059627853,0.025552985,0.00074129,0.05515063,0.00074129,0.00074129,0.00074129,0.057892113,0.1111514672112245,0.00074129,0.019334026,0.076833605,0.01568371,0.9714285714285714,0,0,0,1,0,0,0
17149,0.001119821,0.001119821,0.001119821,0.001119821,0.045404318,0.001119821,0.093501254,0.001119821,0.001119821,0.001119821,0.072905713,0.001119821,0.001119821,0.4575563012466367,0.153180894,0.9714285714285714,0,0,0,1,0,0,0
17150,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.3089456721112274,0.003095976,0.003095975,0.003095975,0.003095975,0.3851639044528127,0.062194846,0.073214041,0.003095975,0.9714285714285714,0,0,0,1,0,0,0
17151,0.002631579,0.002631579,0.1450749450914372,0.002631579,0.002631579,0.002631579,0.3319248456051052,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.3262328635996763,0.052745608,0.9714285714285714,0,0,0,1,0,0,0
17152,0.1772770996838418,0.003095975,0.3827146563880291,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.2874474732262533,0.003095975,0.106121141,0.003095975,0.9714285714285714,0,0,0,1,0,0,0
17153,0.02252665,0.000809717,0.075415886,0.000809717,0.000809717,0.000809717,0.000809717,0.000809717,0.2046165932974996,0.3698921140017027,0.000809717,0.000809717,0.1676801013140031,0.041928403,0.000809717,0.9714285714285714,0,0,0,1,0,0,0
17154,0.001814882,0.001814882,0.001814882,0.1924414795523542,0.001814882,0.001814882,0.5584755089293507,0.001814882,0.001814882,0.001814882,0.001814882,0.1573638826293507,0.001814882,0.001814882,0.064495898,0.9714285714285714,0,0,0,1,0,0,0
17155,0.001697793,0.3336624453185292,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.2825559824430853,0.001697793,0.1327224915625346,0.001697793,0.055328743,0.9714285714285714,0,0,0,1,0,0,0
17156,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.078385543,0.001385042,0.089998134,0.3404835870090287,0.001385042,0.001385042,0.001385042,0.3486470047245518,0.08399922,0.9714285714285714,0,0,0,1,0,0,0
17157,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.1026505948371815,0.3202482436958963,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.3726236304196697,0.00228833,0.9714285714285714,0,0,0,1,0,0,0
17158,0.073780425,0.000598086,0.000598086,0.024920676,0.000598086,0.021363557,0.029972077,0.082647676,0.5747601224712688,0.000598086,0.000598086,0.044680563,0.000598086,0.000598086,0.000598086,0.9714285714285714,0,0,0,1,0,0,0
17159,0.001422475,0.001422475,0.1282588272940074,0.001422475,0.001422475,0.001422475,0.044881653,0.001422475,0.001422475,0.1704781089066208,0.001422475,0.146432365,0.001422475,0.4900343933526362,0.001422475,0.9714285714285714,0,0,0,1,0,0,0
17160,0.005263158,0.005263158,0.3193022359999421,0.005263158,0.005263158,0.005263158,0.5912240781762701,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.9714285714285714,0,0,0,1,0,0,0
17161,0.00075188,0.00075188,0.092849496,0.00075188,0.00075188,0.00075188,0.024789908,0.2838841123316936,0.4067839099506834,0.00075188,0.1213827521887045,0.00075188,0.00075188,0.025737273,0.035549993,0.9571428571428572,0,0,0,1,0,0,0
17162,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.4146947199779635,0.5256561551456038,0.003508772,0.003508772,0.003508772,0.003508772,0.003508772,0.9571428571428572,0,0,0,1,0,0,0
17163,0.001503759,0.1802891380862134,0.001503759,0.001503759,0.001503759,0.038589158,0.001503759,0.00150376,0.541795619,0.001503759,0.00150376,0.001503759,0.00150376,0.00150376,0.045522515,0.9571428571428572,0,0,0,1,0,0,0
17164,0.001422475,0.001422475,0.001422475,0.050996422,0.001422475,0.001422475,0.077051909,0.001422475,0.001422475,0.3314640233667217,0.314108034,0.001422475,0.001422475,0.1534211405095454,0.001422475,0.9571428571428572,0,0,0,1,0,0,0
17165,0.001461988,0.001461988,0.4036924931832242,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.4293338520353563,0.001461988,0.001461988,0.001461988,0.1435818411017769,0.001461988,0.9571428571428572,0,0,0,1,0,0,0
17166,0.002770084,0.002770083,0.002770083,0.07952796,0.002770084,0.002770083,0.5351624443628893,0.002770083,0.002770083,0.002770083,0.002770083,0.2433941820272396,0.002770083,0.002770083,0.1003641649464467,0.9571428571428572,0,0,0,1,0,0,0
17167,0.056262885,0.001697793,0.078476333,0.3226484198496725,0.036748527,0.036506544,0.1989437122413756,0.001697793,0.058294244,0.001697793,0.001697793,0.001697793,0.001697793,0.1073843386328029,0.05498994,0.9571428571428572,0,0,0,1,0,0,0
17168,0.093452013,0.3260609625702038,0.001144165,0.095129542,0.001144165,0.001144165,0.001144165,0.2700592548345457,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.1520284199061138,0.001144165,0.9571428571428572,0,0,0,1,0,0,0
17169,0.001547988,0.001547988,0.069435121,0.001547988,0.001547988,0.001547988,0.2415551864217726,0.2491524460494295,0.001547988,0.031672118,0.001547988,0.001547988,0.001547988,0.3060299469062948,0.001547988,0.9571428571428572,0,0,0,1,0,0,0
17170,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.4624875889800092,0.095782592,0.002770083,0.1678774028323072,0.002770083,0.1891448971093166,0.002770083,0.002770083,0.045926355,0.9571428571428572,0,0,0,1,0,0,0
17171,0.002923977,0.002923977,0.002923977,0.5582931896228975,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.3919992058746633,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.9571428571428572,0,0,0,1,0,0,0
17172,0.3007845521633073,0.004385965,0.004385966,0.004385965,0.004385965,0.004385965,0.4569962706122708,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.9571428571428572,0,0,0,1,0,0,0
17173,0.000809717,0.1302445103362273,0.03279286,0.000809717,0.1134850299289417,0.000809717,0.000809717,0.1684041176405866,0.000809717,0.000809717,0.000809717,0.000809717,0.034912599,0.4867704938599421,0.000809717,0.9571428571428572,0,0,0,1,0,0,0
17174,0.000785546,0.000785546,0.052683982,0.000785546,0.000785546,0.072736052,0.1170166892373901,0.2416795691094344,0.000785546,0.000785546,0.000785546,0.050700001,0.000785546,0.4549716084490676,0.000785546,0.9571428571428572,0,0,0,1,0,0,0
17175,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.4317085463532987,0.087923663,0.002770083,0.2098413153245063,0.002770083,0.1853257549326139,0.002770083,0.002770083,0.046419557,0.9571428571428572,0,0,0,1,0,0,0
17176,0.00074129,0.1008450297886583,0.00074129,0.00074129,0.00074129,0.040935932,0.00074129,0.00074129,0.309771251,0.091959544,0.00074129,0.081961417,0.1177918800579821,0.093663657,0.00074129,0.9571428571428572,0,0,0,1,0,0,0
17177,0.000649773,0.000649773,0.000649773,0.000649773,0.1119816474207392,0.013400042,0.000649773,0.059097823,0.5930661692480029,0.000649773,0.000649773,0.087315021,0.000649773,0.000649773,0.036812097,0.9571428571428572,0,0,0,1,0,0,0
17178,0.000974659,0.000974659,0.000974659,0.066437885,0.000974659,0.000974659,0.3787997844185307,0.050224344,0.000974659,0.000974659,0.000974659,0.181695771,0.023607286,0.000974659,0.000974659,0.9571428571428572,0,0,0,1,0,0,0
17179,0.00093985,0.00093985,0.3031350641676382,0.00093985,0.00093985,0.00093985,0.069307466,0.00093985,0.00093985,0.02418012,0.00093985,0.4183677918010792,0.00093985,0.072347034,0.050362597,0.9571428571428572,0,0,0,1,0,0,0
17180,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.7076613778167429,0.001283697,0.001283697,0.2217352841743935,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.9571428571428572,0,0,0,1,0,0,0
17181,0.00228833,0.00228833,0.2082705653687372,0.4747688332675943,0.00228833,0.00228833,0.052137094,0.00228833,0.00228833,0.054146327,0.00228833,0.00228833,0.00228833,0.00228833,0.091572955,0.9571428571428572,0,0,0,1,0,0,0
17182,0.000892061,0.000892061,0.000892061,0.000892061,0.024579416,0.025506739,0.000892061,0.000892061,0.3044086636055239,0.000892061,0.3998064115662361,0.124449526,0.000892061,0.060127998,0.000892061,0.9571428571428572,0,0,0,1,0,0,0
17183,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.366901748,0.032948138,0.001814882,0.116518495,0.001814882,0.001814882,0.001814882,0.001814882,0.037361961,0.9571428571428572,0,0,0,1,0,0,0
17184,0.001385042,0.001385042,0.4382943087800217,0.089899729,0.001385042,0.001385042,0.1365314092997637,0.001385042,0.001385042,0.03141476,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.9571428571428572,0,0,0,1,0,0,0
17185,0.030457584,0.3319558541231113,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.175597626,0.000835422,0.000835422,0.2166116313635913,0.000835422,0.000835422,0.2156374683063826,0.018879351,0.9571428571428572,0,0,0,1,0,0,0
17186,0.024357618,0.2190834525405749,0.000683527,0.000683527,0.000683527,0.000683527,0.021277519,0.000683527,0.3074584399496275,0.030248853,0.1005104227308777,0.057501163,0.049078925,0.1638830402787279,0.000683527,0.9428571428571428,0,0,0,1,0,0,0
17187,0.001697793,0.001697793,0.3810321539473399,0.001697793,0.001697793,0.001697793,0.073164271,0.001697793,0.001697793,0.078371294,0.001697793,0.001697793,0.001697793,0.2368978910035909,0.084066437,0.9428571428571428,0,0,0,1,0,0,0
17188,0.002631579,0.002631579,0.4982377046122591,0.002631579,0.002631579,0.002631579,0.056682773,0.3477415486620714,0.002631579,0.002631579,0.002631579,0.057864289,0.002631579,0.002631579,0.002631579,0.9428571428571428,0,0,0,1,0,0,0
17189,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.048315213,0.002392345,0.002392345,0.002392345,0.307083983,0.1609366039761864,0.3396359048592584,0.002392345,0.1105354710236752,0.002392345,0.9428571428571428,0,0,0,1,0,0,0
17190,0.001422475,0.001422475,0.1236377549635347,0.1478584480313633,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.5455441268716255,0.001422475,0.081298747,0.001422475,0.001422475,0.081746271,0.9428571428571428,0,0,0,1,0,0,0
17191,0.002392344,0.002392345,0.5641509127714783,0.002392345,0.002392344,0.002392344,0.071229517,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.056677309,0.202919572,0.002392344,0.9428571428571428,0,0,0,1,0,0,0
17192,0.1315592377715378,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.459175301,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.9428571428571428,0,0,0,1,0,0,0
17193,0.002770083,0.002770083,0.055056861,0.002770083,0.002770083,0.045668337,0.002770083,0.002770083,0.3206421975972068,0.002770083,0.3291732019254353,0.210678237,0.002770083,0.002770083,0.002770083,0.9428571428571428,0,0,0,1,0,0,0
17194,0.000683527,0.2203114076134975,0.3308952957096858,0.000683527,0.000683527,0.000683527,0.054042753,0.120483113,0.000683527,0.047934038,0.1076885389238423,0.046464702,0.000683527,0.000683527,0.031489318,0.9428571428571428,0,0,0,1,0,0,0
17195,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.2218462577947264,0.001169591,0.001169591,0.3815849633951501,0.001169591,0.001169591,0.001169591,0.3521413650786545,0.001169591,0.9428571428571428,0,0,0,1,0,0,0
17196,0.000683527,0.000683527,0.026621736,0.000683527,0.000683527,0.000683527,0.000683527,0.1279532329300011,0.4454460466171321,0.150013932,0.1334261732691901,0.023559095,0.000683527,0.000683527,0.000683527,0.9428571428571428,0,0,0,1,0,0,0
17197,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.4909762483320613,0.3135028257056343,0.002923977,0.002923977,0.1487372990169297,0.002923977,0.002923977,0.002923977,0.9428571428571428,0,0,0,1,0,0,0
17198,0.001283697,0.001283697,0.058381293,0.001283697,0.001283697,0.001283697,0.6314909617701546,0.001283697,0.001283697,0.08886255,0.001283697,0.100415685,0.001283697,0.055610032,0.048551417,0.9428571428571428,0,0,0,1,0,0,0
17199,0.001879699,0.001879699,0.001879699,0.076506665,0.001879699,0.001879699,0.2095890129747525,0.0018797,0.001879699,0.080214463,0.001879699,0.001879699,0.2274213811386482,0.3799526873444135,0.001879699,0.9428571428571428,0,0,0,1,0,0,0
17200,0.001814882,0.001814882,0.4388304298334842,0.1008006724805819,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.1180188771726581,0.001814882,0.3151267894165222,0.001814882,0.9428571428571428,0,0,0,1,0,0,0
17201,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.5356192838297065,0.001283697,0.001283697,0.2396764062600405,0.001283697,0.001283697,0.001283697,0.9428571428571428,0,0,0,1,0,0,0
17202,0.001196172,0.001196172,0.1137808805442599,0.001196172,0.001196172,0.001196172,0.093422285,0.001196172,0.001196172,0.3467287727005385,0.2488188955091151,0.037233428,0.021182222,0.001196172,0.068609167,0.9428571428571428,0,0,0,1,0,0,0
17203,0.002631579,0.002631579,0.090379129,0.122899733,0.002631579,0.002631579,0.3011312428540529,0.002631579,0.002631579,0.002631579,0.002631579,0.2752734868442658,0.002631579,0.1734743017254057,0.002631579,0.9428571428571428,0,0,0,1,0,0,0
17204,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.3650105486634204,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.5902526076083541,0.002631579,0.9428571428571428,0,0,0,1,0,0,0
17205,0.000848896,0.000848896,0.000848896,0.2449327907715895,0.000848896,0.000848896,0.1346357606970849,0.000848896,0.000848896,0.4613219495284067,0.1084601135776106,0.000848896,0.000848896,0.038764835,0.000848896,0.9428571428571428,0,0,0,1,0,0,0
17206,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.5164382745394511,0.427640671,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.9428571428571428,0,0,0,1,0,0,0
17207,0.001422475,0.001422475,0.1716712231570084,0.001422475,0.001422475,0.044129811,0.088082316,0.039817575,0.001422475,0.3988716429858595,0.001422475,0.069856513,0.001422475,0.1705012175901978,0.001422475,0.9428571428571428,0,0,0,1,0,0,0
17208,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.2270827317697726,0.001644737,0.001644737,0.3716836616106498,0.001644737,0.001644737,0.001644737,0.3749178162057036,0.001644737,0.9428571428571428,0,0,0,1,0,0,0
17209,0.000515996,0.049125582,0.000515996,0.342914762,0.010605445,0.000515996,0.000515996,0.113128653,0.000515996,0.028548531,0.047424937,0.097077976,0.000515996,0.000515996,0.2593267577295515,0.9428571428571428,0,0,0,1,0,0,0
17210,0.000487329,0.056538791,0.033833282,0.000487329,0.000487329,0.014157813,0.00048733,0.01948862,0.3971994285232579,0.033299935,0.1776409620332921,0.056460343,0.000487329,0.000487329,0.000487329,0.9428571428571428,0,0,0,1,0,0,0
